r_2028 TRUE politics [190, 47, 32, 56, 91, 137, 94, 86, 58, 40, 25, 98, 65, 29, 12, 26, 17, 9, 25, 17, 8, 4, 1, 1]
r_2030 TRUE politics [351, 119, 44, 47, 5, 7, 6, 4, 23, 13, 19, 8, 16, 43, 34, 11, 16, 4, 13, 8, 29, 18, 23, 3]
r_2033 TRUE politics [62, 125, 39, 42, 21, 12, 6, 6, 5, 14, 19, 32, 32, 46, 14, 22, 76, 37, 21, 20, 15, 5, 9, 21]
r_2036 TRUE politics [328, 75, 36, 32, 27, 44, 28, 43, 62, 46, 49, 38, 13, 6, 13, 16, 15, 2, 7, 6, 1, 2, 2, 1]
r_2038 TRUE politics [259, 87, 57, 54, 51, 25, 53, 28, 19, 7, 8, 4, 3, 4, 6, 5, 3, 1, 32, 14, 9, 9, 15, 7]
r_2040 TRUE politics [123, 22, 23, 12, 9, 16, 4, 9, 1, 3, 2, 5, 4, 0, 3, 1, 1, 1, 0, 0, 1, 0, 4, 0]
r_2043 TRUE politics [129, 63, 81, 42, 32, 34, 16, 10, 11, 8, 11, 14, 11, 32, 20, 14, 14, 11, 27, 5, 16, 13, 11, 7]
r_2045 TRUE politics [360, 100, 44, 41, 17, 23, 13, 12, 13, 3, 4, 1, 2, 20, 4, 3, 4, 1, 3, 3, 3, 2, 7, 0]
r_2047 TRUE politics [211, 109, 57, 55, 52, 18, 18, 12, 4, 6, 4, 14, 6, 17, 8, 5, 13, 6, 2, 3, 4, 3, 12, 3]
r_2049 TRUE politics [319, 53, 17, 10, 7, 3, 2, 7, 10, 3, 7, 15, 7, 3, 3, 2, 3, 1, 1, 0, 3, 1, 0, 3]
r_2050 TRUE politics [332, 70, 34, 18, 31, 9, 6, 4, 3, 4, 2, 1, 1, 2, 0, 2, 2, 5, 1, 9, 5, 0, 0, 1]
r_2053 TRUE politics [401, 38, 51, 47, 19, 20, 6, 2, 0, 8, 9, 26, 31, 21, 6, 10, 7, 1, 4, 2, 0, 0, 0, 31]
r_2054 TRUE politics [267, 64, 20, 33, 21, 13, 10, 15, 4, 9, 1, 2, 1, 1, 0, 1, 2, 2, 1, 4, 2, 2, 2, 3]
r_2055 TRUE politics [422, 67, 34, 17, 10, 12, 9, 16, 3, 2, 3, 3, 1, 1, 2, 6, 1, 0, 0, 0, 0, 1, 0, 0]
r_2056 TRUE politics [90, 37, 27, 50, 40, 19, 16, 8, 14, 13, 7, 16, 4, 2, 1, 20, 28, 9, 3, 1, 5, 8, 6, 21]
r_2057 TRUE politics [192, 59, 39, 27, 8, 14, 13, 8, 4, 4, 8, 8, 12, 5, 7, 4, 7, 8, 0, 10, 7, 1, 6, 3]
r_2059 TRUE politics [24, 36, 32, 30, 24, 13, 15, 25, 17, 13, 5, 11, 0, 7, 0, 3, 13, 8, 8, 30, 7, 13, 8, 8]
r_2062 TRUE politics [235, 56, 40, 26, 31, 18, 16, 5, 7, 3, 2, 1, 4, 3, 3, 7, 5, 9, 6, 9, 3, 3, 1, 3]
r_2063 TRUE politics [194, 80, 65, 57, 6, 35, 50, 28, 74, 62, 17, 11, 42, 14, 5, 2, 2, 0, 0, 0, 1, 2, 1, 3]
r_2065 TRUE politics [4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2067 TRUE politics [327, 61, 31, 19, 11, 15, 12, 4, 4, 4, 4, 1, 4, 1, 1, 0, 1, 0, 0, 4, 1, 0, 3, 1]
r_2069 TRUE politics [201, 55, 42, 15, 11, 31, 9, 7, 6, 1, 7, 8, 6, 4, 5, 1, 0, 1, 0, 0, 3, 0, 1, 5]
r_2071 TRUE politics [39, 12, 18, 38, 26, 20, 26, 17, 13, 3, 5, 0, 1, 5, 12, 8, 3, 5, 7, 0, 15, 0, 0, 3]
r_2072 TRUE politics [348, 23, 12, 5, 2, 1, 1, 0, 3, 4, 10, 2, 5, 1, 2, 1, 1, 0, 1, 2, 1, 0, 1, 0]
r_2073 TRUE politics [96, 92, 67, 31, 31, 14, 12, 11, 2, 8, 0, 2, 3, 1, 0, 0, 1, 2, 2, 5, 3, 5, 1, 1]
r_2074 TRUE politics [210, 44, 21, 19, 9, 2, 3, 6, 5, 0, 1, 2, 6, 4, 5, 1, 0, 1, 0, 0, 0, 0, 1, 5]
r_2076 TRUE politics [98, 51, 41, 21, 11, 13, 8, 5, 11, 9, 9, 13, 3, 14, 7, 6, 8, 3, 4, 3, 8, 2, 5, 11]
r_2078 TRUE politics [245, 54, 35, 24, 15, 14, 4, 3, 2, 2, 0, 2, 4, 5, 11, 75, 19, 17, 10, 6, 2, 1, 6, 1]
r_2080 TRUE politics [86, 52, 41, 33, 53, 26, 14, 7, 8, 0, 1, 5, 2, 3, 7, 2, 19, 15, 13, 3, 3, 3, 3, 2]
r_2084 TRUE politics [27, 42, 17, 8, 7, 2, 13, 12, 8, 23, 35, 27, 5, 1, 12, 5, 5, 11, 10, 17, 7, 9, 25, 3]
r_2085 TRUE politics [216, 38, 16, 20, 12, 2, 7, 5, 2, 8, 4, 0, 0, 1, 2, 0, 1, 0, 2, 1, 2, 1, 1, 0]
r_2087 TRUE politics [189, 26, 29, 18, 10, 8, 4, 3, 9, 2, 2, 1, 3, 1, 2, 9, 1, 1, 0, 2, 7, 2, 2, 1]
r_2089 TRUE politics [125, 62, 23, 10, 13, 8, 8, 9, 6, 6, 6, 2, 1, 3, 1, 1, 3, 0, 2, 4, 1, 3, 2, 0]
r_2090 TRUE politics [99, 54, 18, 19, 8, 21, 4, 1, 0, 0, 1, 1, 1, 2, 2, 0, 2, 1, 1, 0, 3, 0, 0, 1]
r_2091 TRUE politics [2, 4, 9, 10, 8, 13, 52, 53, 30, 15, 12, 10, 3, 2, 12, 3, 2, 3, 2, 2, 1, 1, 2, 0]
r_2094 TRUE politics [49, 10, 17, 14, 9, 1, 5, 5, 0, 32, 37, 23, 21, 14, 5, 4, 0, 0, 2, 1, 1, 16, 3, 1]
r_2095 TRUE politics [42, 31, 15, 15, 12, 9, 9, 8, 26, 24, 9, 5, 8, 5, 6, 5, 7, 6, 4, 2, 0, 1, 0, 1]
r_2099 TRUE politics [93, 35, 25, 21, 12, 15, 6, 7, 8, 3, 0, 2, 4, 7, 6, 11, 5, 3, 3, 7, 1, 7, 1, 3]
r_2100 TRUE politics [13, 2, 2, 4, 3, 3, 15, 5, 5, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1, 1, 0]
r_2101 TRUE politics [61, 35, 5, 2, 2, 5, 5, 0, 11, 3, 0, 2, 3, 11, 2, 1, 1, 1, 1, 0, 0, 1, 2, 2]
r_2102 TRUE politics [221, 21, 15, 10, 3, 2, 0, 1, 2, 1, 1, 1, 8, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0]
r_2104 TRUE politics [65, 33, 14, 12, 5, 3, 6, 7, 5, 5, 10, 3, 3, 1, 0, 0, 3, 0, 0, 1, 1, 0, 1, 2]
r_2106 TRUE politics [63, 32, 33, 25, 16, 2, 3, 2, 1, 1, 3, 6, 6, 8, 5, 7, 3, 6, 5, 5, 3, 2, 2, 3]
r_2108 TRUE politics [69, 27, 20, 11, 4, 2, 3, 3, 1, 0, 2, 1, 2, 0, 0, 0, 2, 18, 8, 8, 5, 6, 13, 4]
r_2109 TRUE politics [15, 1, 0, 21, 18, 9, 4, 2, 1, 5, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0]
r_2111 TRUE politics [20, 14, 5, 12, 15, 16, 20, 22, 2, 21, 13, 26, 6, 1, 1, 12, 4, 7, 0, 1, 0, 0, 0, 0]
r_2112 TRUE politics [75, 25, 4, 6, 8, 1, 2, 2, 4, 0, 2, 5, 1, 9, 4, 0, 0, 3, 14, 8, 4, 0, 4, 0]
r_2113 TRUE politics [24, 3, 12, 53, 45, 26, 2, 36, 5, 0, 3, 2, 2, 0, 0, 0, 9, 0, 4, 0, 0, 0, 1, 1]
r_2114 TRUE politics [38, 13, 12, 17, 20, 11, 12, 27, 21, 15, 3, 6, 0, 2, 1, 0, 0, 0, 0, 0, 0, 13, 6, 2]
r_2121 TRUE politics [57, 30, 23, 9, 0, 1, 1, 15, 16, 10, 9, 1, 2, 2, 0, 1, 0, 0, 0, 0, 9, 10, 9, 9]
r_2122 TRUE politics [29, 3, 4, 4, 1, 1, 24, 2, 1, 6, 36, 20, 7, 12, 7, 1, 1, 0, 1, 0, 0, 0, 3, 4]
r_2124 TRUE politics [82, 22, 12, 15, 8, 1, 3, 1, 1, 4, 4, 6, 3, 3, 4, 3, 28, 10, 9, 0, 1, 0, 1, 0]
r_2125 TRUE politics [182, 21, 6, 4, 7, 3, 1, 4, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]
r_2127 TRUE politics [44, 5, 0, 2, 0, 0, 8, 1, 0, 0, 2, 6, 14, 13, 2, 2, 1, 3, 0, 0, 0, 0, 0, 0]
r_2129 TRUE politics [80, 19, 17, 11, 5, 2, 5, 0, 4, 1, 0, 1, 1, 2, 3, 6, 6, 2, 1, 4, 1, 2, 1, 2]
r_2131 TRUE politics [10, 5, 8, 5, 9, 5, 7, 13, 4, 7, 1, 2, 6, 6, 6, 3, 1, 0, 7, 4, 5, 4, 8, 10]
r_2132 TRUE politics [8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2133 TRUE politics [63, 14, 3, 2, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0]
r_2134 TRUE politics [50, 11, 19, 4, 1, 2, 19, 46, 8, 2, 1, 1, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0]
r_2135 TRUE politics [113, 19, 15, 8, 8, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
r_2137 TRUE politics [71, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2140 TRUE politics [97, 10, 8, 0, 4, 1, 7, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2141 TRUE politics [85, 23, 3, 5, 1, 0, 0, 1, 1, 4, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17]
r_2142 TRUE politics [93, 21, 11, 16, 6, 3, 2, 13, 1, 0, 0, 3, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
r_2143 TRUE politics [29, 9, 1, 5, 3, 1, 1, 3, 3, 8, 12, 3, 4, 1, 10, 5, 1, 7, 0, 0, 1, 0, 0, 0]
r_2144 TRUE politics [50, 18, 11, 2, 3, 2, 0, 3, 12, 10, 4, 6, 3, 5, 5, 1, 0, 1, 3, 0, 2, 10, 1, 0]
r_2145 TRUE politics [62, 24, 8, 8, 15, 6, 10, 5, 3, 2, 0, 1, 1, 1, 0, 0, 4, 1, 2, 1, 0, 1, 0, 0]
r_2150 TRUE politics [118, 18, 5, 3, 1, 1, 2, 5, 4, 1, 0, 2, 3, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0]
r_2151 TRUE politics [46, 20, 11, 12, 15, 6, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
r_2152 TRUE politics [29, 10, 9, 1, 1, 0, 0, 1, 4, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
r_2153 TRUE politics [29, 11, 36, 10, 8, 6, 8, 2, 1, 0, 1, 3, 1, 2, 0, 3, 2, 0, 0, 0, 0, 0, 2, 0]
r_2154 TRUE politics [88, 16, 2, 7, 6, 5, 3, 10, 3, 2, 3, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
r_2155 TRUE politics [70, 9, 19, 9, 3, 4, 1, 1, 1, 13, 1, 0, 4, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]
r_2156 TRUE politics [22, 8, 7, 11, 2, 2, 3, 2, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0]
r_2157 TRUE politics [58, 13, 6, 6, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
r_2158 TRUE politics [14, 10, 16, 26, 10, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1]
r_2159 TRUE politics [53, 8, 8, 7, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2161 TRUE politics [39, 9, 6, 8, 4, 2, 4, 4, 3, 1, 3, 9, 6, 2, 5, 3, 1, 1, 0, 1, 0, 0, 0, 0]
r_2162 TRUE politics [6, 12, 12, 3, 2, 11, 4, 0, 0, 1, 1, 3, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
r_2163 TRUE politics [54, 27, 5, 0, 1, 0, 1, 2, 0, 5, 1, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2164 TRUE politics [5, 2, 0, 1, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2166 TRUE politics [56, 17, 7, 4, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0]
r_2169 TRUE politics [55, 16, 4, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 3, 12, 6]
r_2170 TRUE politics [20, 10, 29, 8, 11, 5, 7, 4, 0, 0, 4, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
r_2175 TRUE politics [11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
r_2176 TRUE politics [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 12, 7, 4, 9, 3, 2, 0, 0]
r_2177 TRUE politics [1, 0, 0, 1, 0, 0, 0, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]
r_2178 TRUE politics [16, 0, 8, 5, 11, 9, 5, 0, 4, 7, 1, 0, 2, 0, 0, 0, 0, 3, 11, 6, 5, 5, 0, 0]
r_2180 TRUE politics [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2181 TRUE politics [6, 4, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1]
r_2182 TRUE politics [26, 5, 1, 2, 5, 7, 1, 1, 11, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0]
r_2183 TRUE politics [11, 23, 11, 2, 4, 2, 2, 1, 3, 2, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]
r_2184 TRUE politics [21, 1, 0, 1, 0, 4, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]
r_2185 TRUE politics [40, 4, 8, 11, 9, 2, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 2, 38, 12, 5, 0, 1]
r_2186 TRUE politics [21, 7, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2188 TRUE politics [58, 4, 12, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2191 TRUE politics [43, 4, 2, 18, 2, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 1]
r_2192 TRUE politics [87, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
r_2197 TRUE politics [23, 4, 2, 1, 1, 0, 20, 5, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0]
r_2198 TRUE politics [36, 5, 3, 0, 2, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]
r_2200 TRUE politics [27, 16, 1, 2, 2, 0, 0, 0, 2, 5, 2, 0, 5, 1, 2, 1, 0, 0, 2, 0, 1, 0, 0, 2]
r_2201 TRUE politics [20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2202 TRUE politics [17, 16, 1, 0, 5, 0, 0, 0, 5, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
r_2204 TRUE politics [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2207 TRUE politics [18, 12, 7, 14, 10, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2208 TRUE politics [36, 9, 6, 5, 1, 1, 0, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2211 TRUE politics [20, 7, 1, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]
r_2212 TRUE politics [35, 17, 2, 1, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2213 TRUE politics [32, 4, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0]
r_2215 TRUE politics [8, 3, 8, 0, 2, 1, 2, 0, 0, 10, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2219 TRUE politics [19, 8, 1, 5, 2, 2, 8, 5, 1, 1, 3, 4, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0]
r_2221 TRUE politics [14, 3, 1, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 3, 3, 6, 5, 3, 1, 1, 1]
r_2222 TRUE politics [8, 10, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2223 TRUE politics [7, 3, 9, 9, 10, 4, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]
r_2225 TRUE politics [26, 6, 1, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2226 TRUE politics [37, 13, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1]
r_2227 TRUE politics [11, 1, 3, 5, 1, 1, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2229 TRUE politics [36, 7, 1, 5, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
r_2230 TRUE politics [8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2231 TRUE politics [26, 8, 6, 2, 1, 1, 2, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2232 TRUE politics [33, 8, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
r_2234 TRUE politics [14, 3, 6, 5, 4, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2237 TRUE politics [5, 8, 10, 6, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
r_2238 TRUE politics [10, 4, 0, 3, 0, 4, 3, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0]
r_2239 TRUE politics [7, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
r_2240 TRUE politics [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2241 TRUE politics [30, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
r_2242 TRUE politics [15, 4, 0, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
r_2243 TRUE politics [8, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
r_2245 TRUE politics [19, 5, 0, 1, 0, 0, 0, 1, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
r_2248 TRUE politics [16, 2, 4, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2250 TRUE politics [32, 6, 1, 0, 2, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2254 TRUE politics [8, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2255 TRUE politics [25, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]
r_2257 TRUE politics [25, 6, 3, 2, 0, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2258 TRUE politics [18, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2260 TRUE politics [3, 0, 0, 3, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0]
r_2261 TRUE politics [28, 8, 1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2262 TRUE politics [27, 4, 2, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
r_2263 TRUE politics [35, 1, 2, 4, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2269 TRUE politics [17, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2270 TRUE politics [22, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2271 TRUE politics [14, 7, 5, 1, 7, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2273 TRUE politics [15, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0]
r_2274 TRUE politics [25, 3, 4, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2278 TRUE politics [16, 5, 4, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 1, 0, 0]
r_2279 TRUE politics [30, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2280 TRUE politics [21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
r_2281 TRUE politics [19, 3, 2, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
r_2282 TRUE politics [18, 5, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
r_2283 TRUE politics [27, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
